id,price,bedrooms,bathrooms,sqft_lot_normalized,floors,waterfront,view,condition,yr_built,yr_renovated,zipcode,lat,long,nearest_station_distance_km,density,commute_time,distance_to_point_km,grade_living_normalized,lot_size_category,grade_living_category,outliers_ecod,cluster_no_outlier,sqft_lot,grade_living,is_near_shore_encoded,bedrooms_cat_<3,bedrooms_cat_>4,bed-3,bed-4
6803,135000.0,2,1.0,8.807771066980044,1.0,0,0,4,1948,0,98002,47.305,-122.215,31354.36723372816,5015.0,29.5,7.759662590285344,8.268988209506656,1,0,0,1.0,6685,3900,0,1.0,0.0,1.0,0.0
6806,215000.0,3,1.0,9.222861652529854,1.0,0,0,4,1972,0,98042,47.3423,-122.088,31287.85713031033,1751.0,35.0,2.868569704271861,8.863757191604241,2,0,0,1.0,10125,7070,0,0.0,0.0,0.0,0.0
6807,299500.0,3,1.0,9.169622538697624,1.0,0,0,3,1981,0,98045,47.4805,-121.762,42835.94323522923,91.0,30.2,7.448257526461169,9.027738775974909,2,0,0,1.0,9600,8330,0,0.0,0.0,0.0,0.0
6808,800000.0,2,1.0,9.076923258535832,1.0,0,0,4,1951,0,98004,47.6294,-122.215,7045.890614813799,5315.0,21.7,1.3951402795988852,8.902591637374087,1,0,0,1.0,8750,7350,0,1.0,0.0,1.0,0.0
6811,310000.0,2,1.0,9.005773206234908,1.0,0,0,4,1948,0,98155,47.7439,-122.301,4946.876377297875,4784.0,30.0,1.3031935337411165,8.438366410870266,1,0,0,1.0,8149,4620,0,1.0,0.0,1.0,0.0
6812,385000.0,1,1.0,8.537191877922927,1.0,0,0,3,1954,0,98144,47.5699,-122.287,2140.156014436046,9389.0,29.3,0.5493537965460417,8.221747728346623,0,0,1,-1.0,5100,3720,0,1.0,0.0,1.0,0.0
6820,274000.0,2,1.0,8.732465848349879,1.0,0,0,4,1954,0,98166,47.4163,-122.34,18240.84245017394,3913.0,28.5,0.4543883542031033,8.501267040865978,1,0,1,-1.0,6200,4920,1,1.0,0.0,1.0,0.0
6825,243000.0,3,1.0,9.64322607566034,1.0,0,2,4,1955,0,98022,47.2142,-121.987,47420.00701720194,30.0,34.4,12.455287452065836,9.379323364330956,2,1,0,1.0,15416,11840,0,0.0,0.0,0.0,0.0
6835,190000.0,3,1.0,9.09504174761272,1.0,0,0,3,1943,0,98168,47.5024,-122.32,8566.571354887212,3954.0,27.8,3.667173602886818,8.738895704934043,1,0,0,1.0,8910,6240,0,0.0,0.0,0.0,0.0
6838,508000.0,2,1.0,7.824445930877619,2.0,0,2,3,1927,0,98112,47.6304,-122.301,1887.908302560084,7621.0,25.4,1.302539395379121,9.036106025364846,0,0,1,-1.0,2500,8400,0,1.0,0.0,1.0,0.0
6840,320000.0,2,1.0,8.669227347271736,1.0,0,0,3,1918,1976,98117,47.6875,-122.392,5061.734538899813,9392.0,30.0,0.85843603091985,9.17585244151751,0,0,1,-1.0,5820,9660,0,1.0,0.0,1.0,0.0
6846,765000.0,3,1.0,8.77971129020447,1.0,0,0,4,1956,0,98033,47.6874,-122.214,7733.570306453032,4318.0,24.4,0.2523835790074401,9.09279480812114,1,0,1,-1.0,6500,8890,1,0.0,0.0,0.0,0.0
6848,426000.0,3,1.0,9.121290555142672,1.0,0,0,5,1952,0,98033,47.7006,-122.197,9296.594665672415,4318.0,24.4,1.0013229999918245,8.976009475021396,1,0,0,1.0,9147,7910,0,0.0,0.0,0.0,0.0
6853,772500.0,4,1.0,8.39185670010494,1.5,0,2,3,1928,0,98117,47.6791,-122.402,6112.153178486267,9392.0,30.0,0.3135553123039055,9.39607277189222,0,1,1,-1.0,4410,12040,1,0.0,0.0,0.0,0.0
6861,110000.0,2,1.0,9.018089684104345,1.0,0,0,3,1947,0,98188,47.4523,-122.286,14248.540702888997,3413.0,25.6,6.161576595080482,8.464003362902119,1,0,0,1.0,8250,4740,0,1.0,0.0,1.0,0.0
6863,461000.0,4,1.0,9.04852707581358,1.5,0,0,5,1951,0,98177,47.7181,-122.371,3604.43935361825,3647.0,29.5,0.3562691036652893,9.084890521258767,1,0,1,-1.0,8505,8820,1,0.0,0.0,0.0,0.0
6865,550000.0,2,1.0,8.006700845440367,1.0,0,0,4,1926,0,98103,47.6828,-122.353,2855.015189259839,11391.0,27.1,0.7037517902069186,8.921457578947884,0,0,1,-1.0,3000,7490,0,1.0,0.0,1.0,0.0
6871,217000.0,3,1.0,9.19299073364107,1.0,0,0,3,1966,0,98198,47.369,-122.311,23376.04773159352,5039.0,30.1,0.9429712577752304,8.958154135209242,2,0,0,1.0,9827,7770,0,0.0,0.0,0.0,0.0
6876,435000.0,2,1.0,8.638348312972704,1.0,0,0,3,1947,0,98115,47.6802,-122.298,1383.856234512645,8197.0,26.8,2.792402437806704,8.843759381917984,0,0,1,-1.0,5643,6930,0,1.0,0.0,1.0,0.0
6878,276000.0,2,1.0,8.294299608857235,1.0,0,0,3,1918,0,98106,47.5346,-122.353,5850.931824518304,5006.0,29.4,3.26324975594058,8.371242135931933,0,0,1,-1.0,4000,4320,0,1.0,0.0,1.0,0.0
6883,266000.0,2,1.0,8.623353387244627,1.0,0,0,5,1949,0,98155,47.7492,-122.311,5256.3455416957095,4784.0,30.0,2.250617849725087,8.343077871169383,0,0,1,-1.0,5559,4200,0,1.0,0.0,1.0,0.0
6889,230000.0,3,1.0,9.294313805752362,1.0,0,0,3,1957,0,98056,47.5121,-122.168,13153.911588400037,4879.0,29.6,2.649742871320624,8.791941988456118,2,0,0,1.0,10875,6580,0,0.0,0.0,0.0,0.0
6894,250000.0,3,1.0,8.709630081951286,1.0,0,0,4,1973,0,98118,47.5289,-122.28,6090.353635077819,7844.0,31.2,1.2963814488552716,8.627123250788433,1,0,0,1.0,6060,5580,0,0.0,0.0,0.0,0.0
6899,410500.0,3,1.0,8.824824939175638,1.0,0,0,3,1954,0,98133,47.727,-122.339,2748.9392666268304,7038.0,30.4,2.581454764374969,8.993551586299981,1,0,0,1.0,6800,8050,0,0.0,0.0,0.0,0.0
6902,250000.0,3,1.0,8.942591637231851,1.5,0,0,3,1910,0,98118,47.5576,-122.277,3560.469071515572,7844.0,31.2,0.9252466479288544,9.360569085222874,1,1,0,1.0,7650,11620,0,0.0,0.0,0.0,0.0
6903,570000.0,3,1.0,8.942591637231851,1.5,0,0,3,1910,0,98118,47.5576,-122.277,3560.469071515572,7844.0,31.2,0.9252466479288544,9.360569085222874,1,1,0,1.0,7650,11620,0,0.0,0.0,0.0,0.0
6917,546000.0,2,1.0,8.131824785007195,1.0,0,0,3,1924,0,98109,47.6444,-122.357,3652.7479208953328,15188.0,22.2,0.5813432102359218,8.823353485113792,0,0,1,-1.0,3400,6790,0,1.0,0.0,1.0,0.0
6918,540000.0,4,1.0,8.659907293615413,1.5,0,0,5,1951,0,98115,47.6827,-122.289,2109.3367249396383,8197.0,26.8,1.82047835776436,9.161255164285691,0,0,0,1.0,5766,9520,0,0.0,0.0,0.0,0.0
6921,284000.0,2,1.0,8.882530508433623,1.0,0,0,3,1918,0,98106,47.5361,-122.351,5629.886726684563,5006.0,29.4,3.4630649060317644,8.703008637464448,1,0,0,1.0,7204,6020,0,1.0,0.0,1.0,0.0
6922,208000.0,2,1.0,8.648396877031582,1.0,0,0,5,1942,0,98056,47.4915,-122.184,13706.576835800024,4879.0,29.6,2.032162505529014,8.31898612539206,0,0,1,-1.0,5700,4100,0,1.0,0.0,1.0,0.0
6924,417500.0,2,1.0,8.614501373883236,1.0,0,0,3,1910,0,98117,47.6901,-122.362,2878.01700126174,9392.0,30.0,1.7140984072318597,8.984818995876008,0,0,1,-1.0,5510,7980,0,1.0,0.0,1.0,0.0
6932,280000.0,2,1.0,8.517393171418904,1.0,0,0,5,1951,0,98126,47.5195,-122.374,8124.813217207379,7113.0,30.5,1.5300311233563142,8.371242135931933,0,0,1,-1.0,5000,4320,0,1.0,0.0,1.0,0.0
6934,223000.0,3,1.0,11.173135731536698,1.0,0,0,3,1952,0,98023,47.3261,-122.353,28315.93068979078,5049.0,34.9,1.2649730814278033,8.898502209646642,2,0,0,1.0,71191,7320,0,0.0,0.0,0.0,0.0
6935,390000.0,2,1.0,11.693503836632765,1.0,0,0,4,1947,1977,98027,47.4617,-122.012,26093.033928753808,487.0,29.3,8.66206879104063,9.441531454869692,2,1,0,1.0,119790,12600,0,1.0,0.0,1.0,0.0
6945,280000.0,3,1.0,9.93124862332152,1.5,0,0,3,1959,0,98045,47.4807,-121.775,41884.59587399886,91.0,30.2,7.623312934228475,8.802522498284421,2,0,0,1.0,20562,6650,0,0.0,0.0,0.0,0.0
6953,375000.0,2,1.0,9.051110146405623,1.5,0,0,4,1943,0,98133,47.7275,-122.336,2745.5430350094257,7038.0,30.4,2.8011966978449934,9.447071196798907,1,1,1,-1.0,8527,12670,0,1.0,0.0,1.0,0.0
6964,272000.0,3,1.0,8.999742789830492,1.5,0,0,3,1934,0,98168,47.4935,-122.306,9544.35088391106,3954.0,27.8,4.495264599209319,8.821879862683842,1,0,0,1.0,8100,6780,0,0.0,0.0,0.0,0.0
6992,221000.0,3,1.0,8.890272839380247,1.0,0,0,3,1959,0,98133,47.7344,-122.333,3468.4468856979724,7038.0,30.4,3.0666859423993,8.993551586299981,1,0,0,1.0,7260,8050,0,0.0,0.0,0.0,0.0
6994,1295650.0,0,0.0,10.240281166081672,2.0,0,0,3,1990,0,98053,47.6642,-122.069,17705.992009352176,827.0,32.5,2.2883527649788538,10.963376337755056,2,2,1,-1.0,28008,57720,0,1.0,0.0,1.0,0.0
6998,525000.0,2,1.0,8.507344855361422,1.0,0,0,3,1948,0,98116,47.5671,-122.394,5722.472137366878,9060.0,32.7,1.083764428860332,8.853808274977197,0,0,1,-1.0,4950,7000,0,1.0,0.0,1.0,0.0
7004,365000.0,2,1.0,7.844240718141811,1.0,0,0,4,1901,0,98117,47.6767,-122.388,5316.080673497419,9392.0,30.0,1.033126164650223,8.131824785007195,0,0,1,-1.0,2550,3400,0,1.0,0.0,1.0,0.0
7012,149000.0,3,1.0,7.937731775260109,1.0,0,0,3,1969,0,98092,47.3162,-122.183,30818.59104065568,1185.0,34.2,5.355748416411697,8.785845337961213,0,0,0,1.0,2800,6540,0,0.0,0.0,0.0,0.0
7017,400000.0,1,1.0,9.52369019117654,1.0,0,0,4,1949,0,98053,47.6422,-121.954,26291.891770927123,827.0,32.5,8.998489645039975,8.064950891749143,2,0,0,1.0,13679,3180,0,1.0,0.0,1.0,0.0
7020,225000.0,3,1.0,8.98882050177807,1.0,0,0,4,1966,0,98058,47.4557,-122.181,16906.960199258992,2252.0,34.9,5.576181662872165,8.843759381917984,1,0,0,1.0,8012,6930,0,0.0,0.0,0.0,0.0
7030,415000.0,2,1.0,11.003998038487318,1.0,0,0,4,1943,0,98001,47.3226,-122.287,28596.12871447586,1895.0,31.6,4.045392861174954,8.902591637374087,2,0,0,1.0,60113,7350,0,1.0,0.0,1.0,0.0
7032,261000.0,2,1.0,9.433563920090563,1.0,0,0,3,1941,0,98168,47.5102,-122.33,7797.899687131332,3954.0,27.8,3.5890815529502693,8.669227347271736,2,0,0,1.0,12500,5820,0,1.0,0.0,1.0,0.0
7040,190000.0,3,1.0,8.999742789830492,1.0,0,0,3,1939,0,98146,47.482,-122.34,11018.351843359203,6034.0,29.8,1.5788334433325135,9.194312610898985,1,0,0,1.0,8100,9840,0,0.0,0.0,0.0,0.0
7042,213000.0,2,1.0,8.906664409770052,1.0,0,0,4,1951,0,98188,47.4481,-122.278,14803.107613717051,3413.0,25.6,6.312462983793111,8.398634855292102,1,0,0,1.0,7380,4440,0,1.0,0.0,1.0,0.0
7054,465000.0,3,1.0,8.491465042843506,1.0,0,0,4,1949,0,98118,47.5551,-122.273,3970.2122944078496,7844.0,31.2,0.8931476872006914,8.890272839380247,0,0,0,1.0,4872,7260,0,0.0,0.0,0.0,0.0
7066,249950.0,3,1.0,9.36383369293329,1.0,0,0,4,1958,0,98058,47.4576,-122.182,16691.431383782092,2252.0,34.9,5.351890373871429,9.014447135152134,2,0,0,1.0,11658,8220,0,0.0,0.0,0.0,0.0
7067,499950.0,3,1.0,8.006700845440367,1.5,0,0,3,1926,0,98103,47.6619,-122.351,2767.852114814647,11391.0,27.1,1.2771406969326755,9.458059455856434,0,1,0,1.0,3000,12810,0,0.0,0.0,0.0,0.0
7072,360000.0,2,1.0,8.343077871169383,1.0,0,0,3,1920,0,98118,47.5381,-122.267,5686.323001947662,7844.0,31.2,0.3867153073786943,8.45126704130007,0,0,1,-1.0,4200,4680,1,1.0,0.0,1.0,0.0
7073,354900.0,3,1.0,9.714322633260164,1.0,0,0,4,1971,0,98059,47.4772,-122.153,16487.838807089556,2541.0,30.8,5.2284216212608605,9.39607277189222,2,1,0,1.0,16552,12040,0,0.0,0.0,0.0,0.0
7088,240000.0,3,1.0,8.481773246184977,1.0,0,0,4,1957,0,98027,47.5321,-122.029,21925.26864649229,487.0,29.3,3.9750909570302335,8.839421607620602,0,0,0,1.0,4825,6900,0,0.0,0.0,0.0,0.0
7089,281500.0,3,1.0,8.922791623969637,1.0,0,0,3,1953,0,98146,47.4921,-122.339,9902.886070035263,6034.0,29.8,1.8631653227551448,9.09279480812114,1,0,0,1.0,7500,8890,0,0.0,0.0,0.0,0.0
7101,199950.0,2,1.0,9.21612361673191,1.0,0,0,3,1961,0,98023,47.3286,-122.336,27926.917403622327,5049.0,34.9,1.382120934191866,8.709630081951286,2,0,0,1.0,10057,6060,0,1.0,0.0,1.0,0.0
7103,515000.0,2,1.0,8.509362612301048,1.0,0,0,3,1926,0,98103,47.6896,-122.331,1422.215942788929,11391.0,27.1,0.6893615450271713,8.912069097970134,0,0,1,-1.0,4960,7420,0,1.0,0.0,1.0,0.0
7105,330000.0,2,1.0,8.294299608857235,1.0,0,0,3,1937,0,98117,47.6931,-122.379,3943.695711536832,9392.0,30.0,1.3684305483238304,8.571870752706934,0,0,1,-1.0,4000,5280,0,1.0,0.0,1.0,0.0
7109,350000.0,3,1.0,9.007367027451355,1.5,0,0,3,1949,0,98125,47.7263,-122.289,3892.884076303503,7999.0,28.9,0.62686258031467,9.014447135152134,1,0,0,1.0,8162,8220,0,0.0,0.0,0.0,0.0
7114,304700.0,2,1.0,8.698847859222488,1.0,0,0,4,1949,0,98133,47.7291,-122.337,2935.547168727096,7038.0,30.4,2.7191312336365416,8.552753366814787,0,0,1,-1.0,5995,5180,0,1.0,0.0,1.0,0.0
7124,378500.0,2,1.0,8.72777821348305,1.0,0,0,4,1949,0,98125,47.7262,-122.285,4117.550069221928,7999.0,28.9,0.3569622976523534,8.725994381014571,1,0,1,-1.0,6171,6160,1,1.0,0.0,1.0,0.0
7131,361000.0,3,1.0,8.305731144875866,1.5,0,4,4,1922,0,98198,47.344,-122.331,26195.176159114937,5039.0,30.1,0.022951843811651,8.79497643168877,0,0,1,-1.0,4046,6600,1,0.0,0.0,0.0,0.0
7133,445000.0,2,1.0,8.055475141757274,1.0,0,0,5,1918,0,98115,47.6783,-122.298,1348.7685928626267,8197.0,26.8,2.5812190551685616,8.627123250788433,0,0,1,-1.0,3150,5580,0,1.0,0.0,1.0,0.0
7136,222000.0,3,1.0,9.036106025364846,1.0,0,0,4,1962,0,98023,47.3086,-122.365,30356.807075236207,5049.0,34.9,2.269305486843068,9.078065332666364,1,0,0,1.0,8400,8760,0,0.0,0.0,0.0,0.0
7139,605000.0,2,1.0,8.188966863648876,1.0,0,0,4,1909,0,98119,47.6341,-122.361,3066.06719029394,10846.0,25.5,1.2711437086427106,8.759511722116487,0,0,1,-1.0,3600,6370,0,1.0,0.0,1.0,0.0
7150,255000.0,2,1.0,9.950132560359172,1.0,0,0,3,1977,0,98045,47.4485,-121.774,43042.83837158624,91.0,30.2,4.166103563080214,8.812992231969966,2,0,0,1.0,20954,6720,0,1.0,0.0,1.0,0.0
7156,180000.0,3,1.0,8.172164452111904,1.0,0,0,2,1920,0,98118,47.565,-122.291,2230.483395997177,7844.0,31.2,1.0639381482546606,8.45126704130007,0,0,0,1.0,3540,4680,0,0.0,0.0,0.0,0.0
7157,443500.0,2,1.0,8.328692583545568,1.0,0,0,4,1919,1940,98115,47.6802,-122.306,813.6962026870904,8197.0,26.8,1.733661529709979,9.138951775888527,0,0,1,-1.0,4140,9310,0,1.0,0.0,1.0,0.0
7169,180000.0,3,1.0,8.648396877031582,1.0,0,0,4,1945,0,98038,47.3948,-122.028,29634.337038182846,572.0,38.8,5.9454596555556325,8.343077871169383,0,0,0,1.0,5700,4200,0,0.0,0.0,0.0,0.0
7174,205000.0,3,1.0,8.918382504661613,1.0,0,0,3,1944,0,98178,47.4947,-122.237,10960.958318781357,5364.0,32.9,1.3841476689379115,8.548885638148727,1,0,0,1.0,7467,5160,0,0.0,0.0,0.0,0.0
7183,500000.0,4,1.0,8.297045149081827,1.5,0,0,4,1904,0,98107,47.6719,-122.396,6034.547153471381,12484.0,30.0,0.5159008075790092,9.39607277189222,0,1,0,1.0,4011,12040,0,0.0,0.0,0.0,0.0
7186,275500.0,3,1.0,8.888342869109282,1.0,0,0,4,1981,0,98056,47.4936,-122.165,14592.9737556882,4879.0,29.6,3.0706138441973314,8.757940876678804,1,0,0,1.0,7246,6360,0,0.0,0.0,0.0,0.0
7195,457500.0,3,1.0,8.434028950155469,1.5,0,0,4,1927,0,98118,47.5553,-122.286,3298.3988116331034,7844.0,31.2,1.7530707658280724,8.658866349732383,0,0,0,1.0,4600,5760,0,0.0,0.0,0.0,0.0
7196,900000.0,2,1.0,8.612685172875459,1.0,0,0,3,1954,0,98102,47.6461,-122.317,1053.815806728085,19956.0,26.2,0.0659849266711373,9.068892008391808,0,0,1,-1.0,5500,8680,1,1.0,0.0,1.0,0.0
7204,277000.0,3,1.0,9.005159521036145,1.0,0,0,3,1956,0,98155,47.7464,-122.317,4857.357110024484,4784.0,30.0,2.519994559976274,8.984818995876008,1,0,0,1.0,8144,7980,0,0.0,0.0,0.0,0.0
7208,170000.0,2,1.0,9.200391041122517,1.0,0,0,3,1950,0,98168,47.4862,-122.326,10400.38341900372,3954.0,27.8,2.6391818409316024,9.068892008391808,2,0,0,1.0,9900,8680,0,1.0,0.0,1.0,0.0
7211,165000.0,3,1.0,8.79497643168877,1.0,0,0,3,1965,0,98168,47.4836,-122.332,10742.388602847795,3954.0,27.8,2.171425201675271,8.823353485113792,1,0,0,1.0,6600,6790,0,0.0,0.0,0.0,0.0
7226,123000.0,2,1.0,8.79497643168877,1.5,0,0,3,1964,0,98168,47.4828,-122.324,10762.649936648842,3954.0,27.8,2.7758827675007547,8.748463629942055,1,0,0,1.0,6600,6300,0,1.0,0.0,1.0,0.0
7229,425000.0,3,1.0,8.476579508530941,1.5,0,0,3,1926,0,98118,47.5663,-122.274,3192.046874137884,7844.0,31.2,0.2346441405834503,8.833608482690892,0,0,1,-1.0,4800,6860,1,0.0,0.0,0.0,0.0
7245,118125.0,2,1.0,8.875426919818963,1.0,0,0,4,1944,0,98168,47.4869,-122.324,10308.526944713696,3954.0,27.8,2.792988014155414,8.464003362902119,1,0,0,1.0,7153,4740,0,1.0,0.0,1.0,0.0
7246,212000.0,2,1.0,8.875426919818963,1.0,0,0,4,1944,0,98168,47.4869,-122.324,10308.526944713696,3954.0,27.8,2.792988014155414,8.464003362902119,1,0,0,1.0,7153,4740,0,1.0,0.0,1.0,0.0
7255,350000.0,2,1.0,8.62191350218664,1.0,0,0,3,1952,0,98118,47.5354,-122.28,5433.4488418516485,7844.0,31.2,1.2055990792296307,8.525359754082631,0,0,1,-1.0,5551,5040,0,1.0,0.0,1.0,0.0
7261,175000.0,1,1.0,9.069467813094768,1.0,0,0,4,1976,0,98198,47.4095,-122.29,18944.98702307929,5039.0,30.1,3.2137742851702544,8.03947991910045,1,0,0,1.0,8685,3100,0,1.0,0.0,1.0,0.0
7273,555500.0,2,1.0,9.210440366976515,1.0,0,0,4,1981,0,98033,47.6938,-122.21,8161.176453968111,4318.0,24.4,0.5032790313629588,8.77043908654689,2,0,0,1.0,10000,6440,0,1.0,0.0,1.0,0.0
7274,440000.0,3,1.0,8.294299608857235,1.0,0,0,3,1950,0,98122,47.6178,-122.292,2128.7491175605423,17787.0,26.5,0.9027822400421832,8.893023494394711,0,0,0,1.0,4000,7280,0,0.0,0.0,0.0,0.0
7275,485000.0,3,1.0,8.888894669371593,1.0,0,2,3,1940,0,98115,47.6947,-122.311,1535.8923382053017,8197.0,26.8,1.978958934095029,9.084890521258767,1,0,0,1.0,7250,8820,0,0.0,0.0,0.0,0.0
7277,295000.0,3,1.0,8.127699852817772,1.0,0,0,3,1942,1989,98133,47.7027,-122.355,1999.769815999466,7038.0,30.4,2.3523948338744147,8.513385953073284,0,0,0,1.0,3386,4980,0,0.0,0.0,0.0,0.0
7284,506000.0,2,1.0,9.01322999770879,1.0,0,0,4,1952,0,98177,47.7221,-122.371,3826.9406490531246,3647.0,29.5,0.4111137234517295,9.438352054687252,1,1,1,-1.0,8210,12560,1,1.0,0.0,1.0,0.0
7287,710000.0,2,1.0,8.699681400989514,1.0,0,0,4,1942,0,98199,47.6482,-122.402,6321.125232127695,5406.0,27.4,1.4144003246786518,9.044403844431551,0,0,1,-1.0,6000,8470,0,1.0,0.0,1.0,0.0
7295,395000.0,4,1.0,9.24483841238375,1.0,0,0,4,1968,0,98027,47.5226,-122.045,21051.287292596644,487.0,29.3,4.482347593872883,9.536834420213353,2,1,0,1.0,10350,13860,0,0.0,0.0,0.0,0.0
7297,547000.0,4,1.0,7.937731775260109,1.5,0,0,4,1926,0,98115,47.6743,-122.299,1280.1184593646883,8197.0,26.8,2.140347518894376,9.39607277189222,0,1,0,1.0,2800,12040,0,0.0,0.0,0.0,0.0
7299,285000.0,3,1.0,8.462103225098277,1.5,0,0,3,1901,0,98117,47.6865,-122.397,5452.791384215545,9392.0,30.0,0.4830022774319501,9.044403844431551,0,0,1,-1.0,4731,8470,1,0.0,0.0,0.0,0.0
7304,389000.0,4,1.0,9.19023970026918,1.5,0,0,4,1971,0,98034,47.7303,-122.236,7538.765220823722,5386.0,28.1,1.938230831249571,9.272469743441732,2,0,0,1.0,9800,10640,0,0.0,0.0,0.0,0.0
7309,335000.0,2,1.0,9.087381464575737,1.0,0,0,3,1950,0,98155,47.7443,-122.325,4556.878833581599,4784.0,30.0,3.013999794379358,9.21840774305394,1,0,0,1.0,8842,10080,0,1.0,0.0,1.0,0.0
7319,970000.0,2,1.0,8.589885876809678,1.0,0,0,3,1945,0,98115,47.6966,-122.315,1169.069733666508,8197.0,26.8,1.9564579339365888,8.954286157204713,0,0,1,-1.0,5376,7740,0,1.0,0.0,1.0,0.0
7323,435000.0,4,1.0,9.082620630373812,1.0,0,0,4,1954,0,98006,47.5746,-122.135,13315.980225665417,3524.0,27.6,1.776034339585775,9.225327501784433,1,0,0,1.0,8800,10150,0,0.0,0.0,0.0,0.0
7326,275000.0,3,1.0,9.313889247604742,1.0,0,0,3,1955,0,98155,47.7748,-122.304,8146.606095673737,4784.0,30.0,3.388853142228532,9.13140538388804,2,0,0,1.0,11090,9240,0,0.0,0.0,0.0,0.0
7327,295000.0,2,1.0,8.981304494957135,1.0,0,0,4,1942,0,98146,47.5124,-122.372,8702.9481610983,6034.0,29.8,1.5847049129697857,8.299285906897275,1,0,0,1.0,7952,4020,0,1.0,0.0,1.0,0.0
7331,340500.0,2,1.0,8.596743470174246,1.0,0,0,3,1923,0,98115,47.6956,-122.304,1956.795016738689,8197.0,26.8,2.4319192648280223,8.791941988456118,0,0,1,-1.0,5413,6580,0,1.0,0.0,1.0,0.0
7332,280000.0,3,1.0,8.543445562560303,1.0,0,0,3,1948,0,98103,47.7011,-122.336,595.7528998556629,11391.0,27.1,1.808169429397421,8.79497643168877,0,0,0,1.0,5132,6600,0,0.0,0.0,0.0,0.0
7338,215000.0,3,1.0,8.564267598802166,1.0,0,0,3,1942,0,98166,47.4734,-122.35,12114.234423550826,3913.0,28.5,1.1388770761163578,8.488999457045455,0,0,0,1.0,5240,4860,0,0.0,0.0,0.0,0.0
7340,565000.0,4,1.0,9.401043372798052,1.0,0,0,5,1961,0,98033,47.6893,-122.164,11374.186851609007,4318.0,24.4,3.618266264565056,9.628458426207663,2,1,0,1.0,12100,15190,0,0.0,0.0,0.0,0.0
7342,395000.0,4,1.0,9.02653771890043,1.5,0,0,3,1946,0,98155,47.7529,-122.318,5559.715656143792,4784.0,30.0,2.697802090970395,9.21840774305394,1,0,0,1.0,8320,10080,0,0.0,0.0,0.0,0.0
7354,279900.0,3,1.0,9.287394001418471,1.0,0,0,3,1962,0,98034,47.719,-122.202,9628.976696297048,5386.0,28.1,1.946055705861733,9.036106025364846,2,0,0,1.0,10800,8400,0,0.0,0.0,0.0,0.0
7371,395000.0,2,1.0,8.537191877922927,1.0,0,0,4,1907,0,98117,47.6824,-122.38,4474.788836469375,9392.0,30.0,1.8135633629083308,8.679482094459956,0,0,1,-1.0,5100,5880,0,1.0,0.0,1.0,0.0
7375,250000.0,1,1.0,6.941190055068375,1.0,0,0,3,1922,1985,98122,47.6155,-122.306,1130.1578756842875,17787.0,26.5,1.9078240888360336,8.605387202152153,0,0,1,-1.0,1033,5460,0,1.0,0.0,1.0,0.0
7378,323000.0,3,1.0,8.956737613177264,2.0,0,0,4,1912,1984,98065,47.5217,-121.819,37646.10081253486,224.0,32.6,12.98255479842907,9.317489287493226,1,0,0,1.0,7759,11130,0,0.0,0.0,0.0,0.0
7384,249950.0,2,1.0,9.051696278536586,1.0,0,0,4,1959,0,98166,47.4814,-122.343,11129.2173224831,3913.0,28.5,1.3649397976125488,8.791941988456118,1,0,0,1.0,8532,6580,0,1.0,0.0,1.0,0.0
7395,300000.0,3,1.0,8.881975184248867,1.0,0,0,4,1959,0,98056,47.5048,-122.19,12356.678386064528,4879.0,29.6,0.9114850443252636,9.13140538388804,1,0,0,1.0,7200,9240,0,0.0,0.0,0.0,0.0
7400,183500.0,3,1.0,9.09301972939964,1.0,0,0,4,1958,0,98023,47.3273,-122.349,28151.71500406152,5049.0,34.9,1.239929682591855,8.738895704934043,1,0,0,1.0,8892,6240,0,0.0,0.0,0.0,0.0
7414,663500.0,2,1.0,8.556606193773073,1.0,0,0,3,1946,0,98115,47.6784,-122.304,902.5454202986782,8197.0,26.8,2.642705848101221,9.123801610558944,0,0,1,-1.0,5200,9170,0,1.0,0.0,1.0,0.0
7418,339950.0,3,1.0,8.594709633844065,1.5,0,0,4,1906,0,98144,47.5867,-122.311,830.4974864654995,9389.0,29.3,1.775880647220578,8.902591637374087,0,0,0,1.0,5402,7350,0,0.0,0.0,0.0,0.0
7420,275500.0,2,1.0,9.34145634983372,1.0,0,0,5,1951,0,98133,47.7641,-122.341,6819.7994644547125,7038.0,30.4,2.96499536139658,8.371242135931933,2,0,1,-1.0,11400,4320,0,1.0,0.0,1.0,0.0
7421,485000.0,3,1.0,9.193804403336085,1.0,0,0,5,1955,0,98006,47.5728,-122.179,10021.54396876643,3524.0,27.6,0.5738475018795075,8.87360810154911,2,0,0,1.0,9835,7140,0,0.0,0.0,0.0,0.0
7422,250000.0,3,1.0,8.97727273946428,1.0,0,0,4,1960,0,98059,47.4853,-122.126,17463.461124853897,2541.0,30.8,5.853773105296244,9.076923258535832,1,0,0,1.0,7920,8750,0,0.0,0.0,0.0,0.0
7424,245000.0,3,1.0,9.169518377455928,1.0,0,0,4,1959,0,98002,47.2934,-122.215,32610.08187439553,5015.0,29.5,8.738685897992045,8.689632748355741,2,0,0,1.0,9599,5940,0,0.0,0.0,0.0,0.0
7431,575000.0,3,1.0,9.123038043573386,1.0,0,0,3,1954,0,98125,47.705,-122.299,2199.6932064864413,7999.0,28.9,1.8188938813788675,9.407632639699958,1,1,0,1.0,9163,12180,0,0.0,0.0,0.0,0.0
